sep=,
"1787","Urza's Destiny","Hunting Moa","1","0","15219"
"1788","Urza's Destiny","Splinter","1","0","15208"
"1789","Urza's Destiny","Momentum","1","0","15235"
"1790","Urza's Destiny","Yavimaya Elder","2","0","15225"
"1791","Urza's Destiny","Scent of Ivy","2","0","15267"
"1792","Urza's Destiny","Plated Spider","1","0","19239"
"1793","Urza's Destiny","Taunting Elf","1","0","15221"
"1794","Urza's Destiny","Multani's Decree","2","0","15228"
"1795","Urza's Destiny","Marker Beetles","3","0","15222"
"1796","Urza's Destiny","Heart Warden","2","0","15220"
"1797","Urza's Destiny","Urza's Incubator","1","0","15257"
"1798","Urza's Destiny","Brass Secretary","1","0","15245"
"1799","Urza's Destiny","Fodder Cannon","1","0","15250"
"1800","Urza's Destiny","Extruder","1","0","15255"
"1801","Urza's Destiny","Caltrops","1","0","15252"
"1802","Mercadian Masques","Crackdown","1","0","19664"
"1803","Mercadian Masques","Jhovall Queen","1","0","19654"
"1804","Mercadian Masques","Wave of Reckoning","1","0","19659"
"1805","Mercadian Masques","Tonic Peddler","1","0","136516"
"1806","Mercadian Masques","Afterlife","1","0","19549"
"1807","Mercadian Masques","Renounce","1","0","136515"
"1808","Mercadian Masques","Ramosian Captain","1","0","19782"
"1809","Mercadian Masques","Charmed Griffin","1","0","19777"
"1810","Mercadian Masques","Wishmonger","1","0","19776"
"1811","Mercadian Masques","Righteous Aura","1","0","19555"
"1812","Mercadian Masques","Jhovall Rider","1","0","20172"
"1813","Mercadian Masques","Trap Runner","1","0","22288"
"1814","Mercadian Masques","Noble Purpose","1","0","19786"
"1815","Mercadian Masques","Task Force","1","0","19545"
"1816","Mercadian Masques","Nightwind Glider","2","0","19544"
"1817","Mercadian Masques","Moment of Silence","2","0","19554"
"1818","Mercadian Masques","Devout Witness","4","0","19536"
"1819","Mercadian Masques","Thermal Glider","3","0","19537"
"1820","Mercadian Masques","Muzzle","3","0","20410"
"1821","Mercadian Masques","Ramosian Lieutenant","3","0","19543"
"1822","Mercadian Masques","Ramosian Rally","7","0","20409"
"1823","Mercadian Masques","Pious Warrior","2","0","19552"
"1824","Mercadian Masques","Alabaster Wall","3","0","19541"
"1825","Mercadian Masques","Crossbow Infantry","2","0","19540"
"1826","Mercadian Masques","Inviolability","3","0","19546"
"1827","Mercadian Masques","Charm Peddler","1","0","19535"
"1828","Mercadian Masques","Disenchant","4","0","19548"
"1829","Mercadian Masques","Soothing Balm","5","0","19550"
"1830","Mercadian Masques","Orim's Cure","2","0","19547"
"1831","Mercadian Masques","Cho-Manno's Blessing","2","0","19551"
"1832","Mercadian Masques","Revered Elder","2","0","19538"
"1833","Mercadian Masques","Ramosian Sergeant","1","0","19539"
"1834","Mercadian Masques","Steadfast Guard","4","0","19780"
"1835","Mercadian Masques","Fresh Volunteers","3","0","19542"
"1836","Mercadian Masques","War Tax","2","0","19809"
"1837","Mercadian Masques","Sailmonger","1","0","19796"
"1838","Mercadian Masques","Rishadan Footpad","1","0","19810"
"1839","Mercadian Masques","Saprazzan Legate","1","0","19799"
"1840","Mercadian Masques","Customs Depot","1","0","19575"
"1841","Mercadian Masques","Saprazzan Breaker","1","0","19671"
"1842","Mercadian Masques","Thwart","1","0","19811"
"1843","Mercadian Masques","Energy Flux","1","0","19806"
"1844","Mercadian Masques","Diplomatic Escort","1","0","19794"
"1845","Mercadian Masques","Diplomatic Immunity","2","0","19576"
"1846","Mercadian Masques","Stinging Barrier","3","0","19561"
"1847","Mercadian Masques","Brainstorm","6","0","19571"
"1848","Mercadian Masques","Saprazzan Raider","3","0","19564"
"1849","Mercadian Masques","Saprazzan Outrigger","3","0","21773"
"1850","Mercadian Masques","Rishadan Airship","2","0","19802"
"1851","Mercadian Masques","Hoodwink","2","0","20454"
"1852","Mercadian Masques","Drake Hatchling","2","0","19565"
"1853","Mercadian Masques","Rishadan Cutpurse","6","0","19566"
"1854","Mercadian Masques","Darting Merfolk","3","0","19559"
"1855","Mercadian Masques","Gush","3","0","20404"
"1856","Mercadian Masques","Balloon Peddler","5","0","19558"
"1857","Mercadian Masques","Counterspell","4","0","19570"
"1858","Mercadian Masques","Cloud Sprite","3","0","19563"
"1859","Mercadian Masques","Blockade Runner","2","0","19567"
"1860","Mercadian Masques","Tidal Bore","2","0","19569"
"1861","Mercadian Masques","Buoyancy","3","0","19574"
"1862","Mercadian Masques","Port Inspector","3","0","19562"
"1863","Mercadian Masques","Dehydration","3","0","19577"
"1864","Mercadian Masques","Misstep","3","0","19568"
"1865","Mercadian Masques","Waterfront Bouncer","3","0","19557"
"1866","Mercadian Masques","Black Market","1","0","19831"
"1867","Mercadian Masques","Cateran Slaver","1","0","19691"
"1868","Mercadian Masques","Notorious Assassin","1","0","19695"
"1869","Mercadian Masques","Quagmire Lamprey","1","0","19822"
"1870","Mercadian Masques","Ghoul's Feast","1","0","19596"
"1871","Mercadian Masques","Putrefaction","1","0","19834"
"1872","Mercadian Masques","Deathgazer","2","0","19820"
"1873","Mercadian Masques","Cateran Kidnappers","1","0","19819"
"1874","Mercadian Masques","Cateran Summons","1","0","19832"
"1875","Mercadian Masques","Enslaved Horror","1","0","19817"
"1876","Mercadian Masques","Maggot Therapy","2","0","19594"
"1877","Mercadian Masques","Cateran Brute","1","0","19582"
"1878","Mercadian Masques","Rouse","2","0","19700"
"1879","Mercadian Masques","Bog Smugglers","3","0","19598"
"1880","Mercadian Masques","Alley Grifters","7","0","19584"
"1881","Mercadian Masques","Rampart Crawler","4","0","19586"
"1882","Mercadian Masques","Sever Soul","4","0","19591"
"1883","Mercadian Masques","Vendetta","2","0","19589"
"1884","Mercadian Masques","Deepwood Ghoul","7","0","19587"
"1885","Mercadian Masques","Soul Channeling","4","0","19593"
"1886","Mercadian Masques","Misshapen Fiend","6","0","19581"
"1887","Mercadian Masques","Undertaker","3","0","21306"
"1888","Mercadian Masques","Snuff Out","3","0","19595"
"1889","Mercadian Masques","Wall of Distortion","6","0","19583"
"1890","Mercadian Masques","Skulking Fugitive","1","0","19588"
"1891","Mercadian Masques","Specter's Wail","3","0","19597"
"1892","Mercadian Masques","Insubordination","2","0","19590"
"1893","Mercadian Masques","Cateran Persuader","4","0","19580"
"1894","Mercadian Masques","Bog Witch","3","0","19578"
"1895","Mercadian Masques","Dark Ritual","3","0","19592"
"1896","Mercadian Masques","Highway Robber","4","0","19585"
"1897","Mercadian Masques","Magistrate's Veto","1","0","19854"
"1898","Mercadian Masques","Kyren Negotiations","1","0","19846"
"1899","Mercadian Masques","Robber Fly","1","0","19719"
"1900","Mercadian Masques","Hammer Mage","1","0","19708"
"1901","Mercadian Masques","War Cadence","1","0","19619"
"1902","Mercadian Masques","Ogre Taskmaster","1","0","19844"
"1903","Mercadian Masques","Mercadia's Downfall","1","0","19850"
"1904","Mercadian Masques","Hired Giant","1","0","19838"
"1905","Mercadian Masques","Flailing Ogre","1","0","19839"
"1906","Mercadian Masques","Close Quarters","1","0","19847"
"1907","Mercadian Masques","Cinder Elemental","1","0","19608"
"1908","Mercadian Masques","Blood Oath","1","0","19726"
"1909","Mercadian Masques","Blood Hound","1","0","19714"
"1910","Mercadian Masques","Wild Jhovall","3","0","19605"
"1911","Mercadian Masques","Battle Rampart","5","0","19607"
"1912","Mercadian Masques","Kris Mage","5","0","19836"
"1913","Mercadian Masques","Ceremonial Guard","3","0","19603"
"1914","Mercadian Masques","Gerrard's Irregulars","2","0","19842"
"1915","Mercadian Masques","Flailing Soldier","4","0","19602"
"1916","Mercadian Masques","Tremor","3","0","19614"
"1917","Mercadian Masques","Lunge","5","0","19617"
"1918","Mercadian Masques","Crash","4","0","19616"
"1919","Mercadian Masques","Kyren Glider","2","0","19604"
"1920","Mercadian Masques","Lightning Hounds","4","0","19618"
"1921","Mercadian Masques","Shock Troops","3","0","19609"
"1922","Mercadian Masques","Kyren Sniper","3","0","19606"
"1923","Mercadian Masques","Stone Rain","1","0","19612"
"1924","Mercadian Masques","Flaming Sword","2","0","19613"
"1925","Mercadian Masques","Sizzle","5","0","19611"
"1926","Mercadian Masques","Thunderclap","3","0","19615"
"1927","Mercadian Masques","Blaster Mage","4","0","21332"
"1928","Mercadian Masques","Furious Assault","3","0","19848"
"1929","Mercadian Masques","Cave Sense","5","0","19620"
"1930","Mercadian Masques","Cavern Crawler","6","0","19610"
"1931","Mercadian Masques","Bifurcate","1","0","19741"
"1932","Mercadian Masques","Megatherium","1","0","19733"
"1933","Mercadian Masques","Erithizon","1","0","19734"
"1934","Mercadian Masques","Deepwood Elder","1","0","22895"
"1935","Mercadian Masques","Stamina","1","0","19868"
"1936","Mercadian Masques","Deepwood Tantiv","1","0","19866"
"1937","Mercadian Masques","Briar Patch","1","0","19745"
"1938","Mercadian Masques","Ley Line","1","0","19867"
"1939","Mercadian Masques","Silverglade Pathfinder","1","0","19728"
"1940","Mercadian Masques","Desert Twister","1","0","19638"
"1941","Mercadian Masques","Deepwood Drummer","2","0","19621"
"1942","Mercadian Masques","Howling Wolf","2","0","19632"
"1943","Mercadian Masques","Rushwood Herbalist","2","0","19622"
"1944","Mercadian Masques","Giant Caterpillar","2","0","20847"
"1945","Mercadian Masques","Deadly Insect","6","0","19628"
"1946","Mercadian Masques","Ancestral Mask","4","0","19634"
"1947","Mercadian Masques","Tranquility","4","0","19637"
"1948","Mercadian Masques","Sacred Prey","5","0","19738"
"1949","Mercadian Masques","Venomous Dragonfly","2","0","19625"
"1950","Mercadian Masques","Silverglade Elemental","6","0","19631"
"1951","Mercadian Masques","Land Grant","3","0","19633"
"1952","Mercadian Masques","Spidersilk Armor","4","0","19870"
"1953","Mercadian Masques","Tiger Claws","3","0","19635"
"1954","Mercadian Masques","Vine Trellis","2","0","19624"
"1955","Mercadian Masques","Horned Troll","4","0","19630"
"1956","Mercadian Masques","Ferocity","1","0","19639"
"1957","Mercadian Masques","Snorting Gahr","4","0","19626"
"1958","Mercadian Masques","Invigorate","3","0","19640"
"1959","Mercadian Masques","Squall","2","0","19636"
"1960","Mercadian Masques","Deepwood Wolverine","6","0","19623"
"1961","Mercadian Masques","Rushwood Dryad","2","0","19627"
"1962","Mercadian Masques","Magistrate's Scepter","1","0","19748"
"1963","Mercadian Masques","Skull of Ramos","1","0","19764"
"1964","Mercadian Masques","Panacea","1","0","19886"
"1965","Mercadian Masques","Iron Lance","1","0","19882"
"1966","Mercadian Masques","Crenellated Wall","1","0","19880"
"1967","Mercadian Masques","Jeweled Torque","1","0","19884"
"1968","Mercadian Masques","Fountain of Cho","1","0","19893"
"1969","Mercadian Masques","Subterranean Hangar","1","0","19892"
"1970","Nemesis","Seal of Cleansing","1","0","21259"
"1971","Nemesis","Netter en-Dal","1","0","22027"
"1972","Nemesis","Topple","3","0","21268"
"1973","Nemesis","Defiant Falcon","2","0","21251"
"1974","Nemesis","Silkenfist Fighter","1","0","22320"
"1975","Nemesis","Fanatical Devotion","3","0","21260"
"1976","Nemesis","Off Balance","1","0","22032"
"1977","Nemesis","Defender en-Vec","1","0","22026"
"1978","Nemesis","Lashknife","2","0","21257"
"1979","Nemesis","Lawbringer","2","0","21255"
"1980","Nemesis","Air Bladder","3","0","22377"
"1981","Nemesis","Daze","3","0","21284"
"1982","Nemesis","Trickster Mage","3","0","21278"
"1983","Nemesis","Accumulated Knowledge","2","0","21285"
"1984","Nemesis","Wandering Eye","2","0","21279"
"1985","Nemesis","Jolting Merfolk","1","0","21281"
"1986","Nemesis","Dominate","1","0","21303"
"1987","Nemesis","Infiltrate","1","0","21286"
"1988","Nemesis","Sneaky Homunculus","1","0","21282"
"1989","Nemesis","Oraxid","5","0","22293"
"1990","Nemesis","Cloudskate","3","0","21280"
"1991","Nemesis","Plague Witch","1","0","19579"
"1992","Nemesis","Spineless Thug","2","0","21310"
"1993","Nemesis","Rathi Intimidator","2","0","21307"
"1994","Nemesis","Vicious Hunger","2","0","21317"
"1995","Nemesis","Carrion Wall","1","0","21319"
"1996","Nemesis","Massacre","1","0","21324"
"1997","Nemesis","Mind Swords","2","0","21313"
"1998","Nemesis","Belbe's Percher","4","0","21308"
"1999","Nemesis","Stronghold Discipline","4","0","22374"
"2000","Nemesis","Seal of Doom","1","0","21316"
"2001","Nemesis","Phyrexian Driver","1","0","22379"
"2002","Nemesis","Parallax Dementia","2","0","21315"
"2003","Nemesis","Spiteful Bully","3","0","21309"
"2004","Nemesis","Downhill Charge","5","0","21338"
"2005","Nemesis","Seal of Fire","1","0","21340"
"2006","Nemesis","Mogg Toady","3","0","22299"
"2007","Nemesis","Flame Rift","3","0","22290"
"2008","Nemesis","Flowstone Crusher","1","0","21334"
"2009","Nemesis","Laccolith Rig","3","0","21339"
"2010","Nemesis","Flowstone Strike","4","0","21341"
"2011","Nemesis","Flowstone Wall","2","0","21336"
"2012","Nemesis","Flowstone Slide","1","0","21355"
"2013","Nemesis","Laccolith Grunt","3","0","21333"
"2014","Nemesis","Arc Mage","2","0","21343"
"2015","Nemesis","Bola Warrior","3","0","22060"
"2016","Nemesis","Laccolith Whelp","3","0","21335"
"2017","Nemesis","Mossdog","2","0","21290"
"2018","Nemesis","Skyshroud Claim","1","0","22891"
"2019","Nemesis","Treetop Bracers","1","0","21365"
"2020","Nemesis","Blastoderm","2","0","21363"
"2021","Nemesis","Skyshroud Sentinel","2","0","21362"
"2022","Nemesis","Harvest Mage","4","0","21370"
"2023","Nemesis","Skyshroud Cutter","3","0","21372"
"2024","Nemesis","Nesting Wurm","1","0","21373"
"2025","Nemesis","Fog Patch","4","0","21368"
"2026","Nemesis","Wild Mammoth","1","0","21376"
"2027","Nemesis","Skyshroud Ridgeback","2","0","21360"
"2028","Nemesis","Rusting Golem","1","0","21388"
"2029","Onslaught","Convalescent Care","1","0","19122"
"2030","Onslaught","True Believer","1","0","39606"
"2031","Onslaught","Chain of Silence","1","0","12446"
"2032","Onslaught","Pearlspear Courier","1","0","39596"
"2033","Onslaught","Doubtless One","1","0","39743"
"2034","Onslaught","Crowd Favorites","1","0","40653"
"2035","Onslaught","Dive Bomber","2","0","39872"
"2036","Onslaught","Unified Strike","2","0","39427"
"2037","Onslaught","Daru Healer","3","0","39717"
"2038","Onslaught","Gravel Slinger","1","0","39716"
"2039","Onslaught","Daru Lancer","2","0","39705"
"2040","Onslaught","Renewed Faith","3","0","41153"
"2041","Onslaught","Disciple of Grace","2","0","41133"
"2042","Onslaught","Glory Seeker","1","0","39712"
"2043","Onslaught","Grassland Crusader","2","0","39715"
"2044","Onslaught","Daunting Defender","1","0","8785"
"2045","Onslaught","Sandskin","1","0","41170"
"2046","Onslaught","Callous Oppressor","1","0","39620"
"2047","Onslaught","Peer Pressure","1","0","39629"
"2048","Onslaught","Standardize","1","0","40205"
"2049","Onslaught","Rummaging Wizard","1","0","40601"
"2050","Onslaught","Mistform Stalker","1","0","39441"
"2051","Onslaught","Aphetto Alchemist","1","0","39530"
"2052","Onslaught","Aphetto Grifter","1","0","39419"
"2053","Onslaught","Riptide Shapeshifter","2","0","25812"
"2054","Onslaught","Discombobulate","1","0","39442"
"2055","Onslaught","Riptide Biologist","1","0","39848"
"2056","Onslaught","Imagecrafter","1","0","39884"
"2057","Onslaught","Backslide","1","0","26592"
"2058","Onslaught","Crafty Pathmage","2","0","40060"
"2059","Onslaught","Airborne Aid","2","0","39889"
"2060","Onslaught","Disruptive Pitmage","2","0","39527"
"2061","Onslaught","Mage's Guile","2","0","41155"
"2062","Onslaught","Choking Tethers","1","0","41161"
"2063","Onslaught","Crown of Ascension","1","0","39883"
"2064","Onslaught","Mistform Mask","2","0","39449"
"2065","Onslaught","Sea's Claim","2","0","39446"
"2066","Onslaught","Trickery Charm","1","0","39450"
"2067","Onslaught","Mistform Dreamer","1","0","39436"
"2068","Onslaught","Mistform Wall","1","0","39526"
"2069","Onslaught","Frightshroud Courier","2","0","39594"
"2070","Onslaught","Walking Desecration","1","0","39552"
"2071","Onslaught","Boneknitter","1","0","39547"
"2072","Onslaught","Blackmail","1","0","39709"
"2073","Onslaught","Chain of Smog","1","0","12448"
"2074","Onslaught","Haunted Cadaver","1","0","39852"
"2075","Onslaught","Syphon Soul","2","0","39468"
"2076","Onslaught","Severed Legion","1","0","13204"
"2077","Onslaught","Spined Basher","1","0","39725"
"2078","Onslaught","Screeching Buzzard","3","0","39455"
"2079","Onslaught","Disciple of Malice","1","0","41134"
"2080","Onslaught","Syphon Mind","1","0","39825"
"2081","Onslaught","Accursed Centaur","1","0","26715"
"2082","Onslaught","Crown of Suspicion","1","0","40059"
"2083","Onslaught","Dirge of Dread","1","0","41157"
"2084","Onslaught","Festering Goblin","2","0","39905"
"2085","Onslaught","Profane Prayers","2","0","39845"
"2086","Onslaught","Fallen Cleric","1","0","39849"
"2087","Onslaught","Cruel Revival","1","0","10720"
"2088","Onslaught","Swat","2","0","41136"
"2089","Onslaught","Commando Raid","1","0","34397"
"2090","Onslaught","Thoughtbound Primoc","1","0","39528"
"2091","Onslaught","Snapping Thragg","1","0","39729"
"2092","Onslaught","Shock","1","0","39482"
"2093","Onslaught","Solar Blast","1","0","41143"
"2094","Onslaught","Goblin Sledder","3","0","39826"
"2095","Onslaught","Sparksmith","2","0","39476"
"2096","Onslaught","Erratic Explosion","1","0","12484"
"2097","Onslaught","Pinpoint Avalanche","1","0","40537"
"2098","Onslaught","Wave of Indifference","2","0","39483"
"2099","Onslaught","Brightstone Ritual","2","0","39846"
"2100","Onslaught","Nosy Goblin","1","0","39710"
"2101","Onslaught","Goblin Sky Raider","2","0","39477"
"2102","Onslaught","Fever Charm","1","0","39484"
"2103","Onslaught","Lay Waste","1","0","41158"
"2104","Onslaught","Charging Slateback","1","0","39469"
"2105","Onslaught","Skirk Commando","2","0","12417"
"2106","Onslaught","Gigapede","1","0","39578"
"2107","Onslaught","Invigorating Boon","1","0","41151"
"2108","Onslaught","Overwhelming Instinct","1","0","34394"
"2109","Onslaught","Elvish Scrapper","1","0","13778"
"2110","Onslaught","Venomspout Brackus","3","0","39579"
"2111","Onslaught","Spitting Gourna","1","0","39720"
"2112","Onslaught","Taunting Elf","1","0","39890"
"2113","Onslaught","Elvish Pioneer","4","0","12463"
"2114","Onslaught","Vitality Charm","1","0","39501"
"2115","Onslaught","Barkhide Mauler","2","0","34196"
"2116","Onslaught","Wirewood Herald","1","0","39907"
"2117","Onslaught","Wirewood Elf","2","0","39828"
"2118","Onslaught","Symbiotic Elf","1","0","32216"
"2119","Onslaught","Treespring Lorian","1","0","39721"
"2120","Onslaught","Naturalize","1","0","35414"
"2121","Onslaught","Elvish Guidance","1","0","34763"
"2122","Onslaught","Elvish Pathcutter","1","0","39494"
"2123","Onslaught","Elvish Warrior","3","0","39927"
"2124","Onslaught","Dream Chisel","1","0","40196"
"2125","Onslaught","Riptide Replicator","1","0","40198"
"2126","Onslaught","Seaside Haven","1","0","40539"
"2127","Onslaught","Daru Encampment","1","0","13210"
"2128","Scourge","Dawn Elemental","1","0","44311"
"2129","Scourge","Exiled Doomsayer","1","0","40648"
"2130","Scourge","Force Bubble","1","0","45138"
"2131","Scourge","Reward the Faithful","2","0","44401"
"2132","Scourge","Gilded Light","1","0","43623"
"2133","Scourge","Wing Shards","1","0","45835"
"2134","Scourge","Rain of Blades","1","0","43622"
"2135","Scourge","Daru Warchief","2","0","43625"
"2136","Scourge","Astral Steel","2","0","45833"
"2137","Scourge","Guilty Conscience","4","0","46464"
"2138","Scourge","Aven Liberator","3","0","43626"
"2139","Scourge","Dragon Scales","2","0","44400"
"2140","Scourge","Frontline Strategist","3","0","43493"
"2141","Scourge","Daru Spiritualist","2","0","45139"
"2142","Scourge","Aven Farseer","1","0","44343"
"2143","Scourge","Noble Templar","2","0","45834"
"2144","Scourge","Recuperate","1","0","47590"
"2145","Scourge","Wipe Clean","1","0","47221"
"2146","Scourge","Zealous Inquisitor","3","0","42040"
"2147","Scourge","Stifle","1","0","46558"
"2148","Scourge","Raven Guild Master","1","0","43582"
"2149","Scourge","Mistform Warchief","2","0","47218"
"2150","Scourge","Metamorphose","2","0","43733"
"2151","Scourge","Aphetto Runecaster","1","0","44339"
"2152","Scourge","Long-Term Plans","1","0","43605"
"2153","Scourge","Dragon Wings","1","0","46427"
"2154","Scourge","Frozen Solid","2","0","43500"
"2155","Scourge","Dispersal Shield","2","0","35344"
"2156","Scourge","Hindering Touch","3","0","45837"
"2157","Scourge","Shoreline Ranger","3","0","45841"
"2158","Scourge","Raven Guild Initiate","3","0","44337"
"2159","Scourge","Rush of Knowledge","3","0","43729"
"2160","Scourge","Scornful Egotist","1","0","46509"
"2161","Scourge","Coast Watcher","5","0","47228"
"2162","Scourge","Temporal Fissure","2","0","45836"
"2163","Scourge","Nefashu","1","0","43616"
"2164","Scourge","Decree of Pain","1","0","43522"
"2165","Scourge","Consumptive Goo","1","0","47029"
"2166","Scourge","Cabal Conditioning","1","0","44491"
"2167","Scourge","Tendrils of Agony","2","0","45842"
"2168","Scourge","Bladewing's Thrall","1","0","47224"
"2169","Scourge","Cabal Interrogator","1","0","39750"
"2170","Scourge","Unspeakable Symbol","1","0","46418"
"2171","Scourge","Putrid Raptor","1","0","45861"
"2172","Scourge","Zombie Cutthroat","2","0","43515"
"2173","Scourge","Dragon Shadow","2","0","45155"
"2174","Scourge","Twisted Abomination","1","0","43717"
"2175","Scourge","Vengeful Dead","1","0","45862"
"2176","Scourge","Lingering Death","3","0","43727"
"2177","Scourge","Carrion Feeder","5","0","43512"
"2178","Scourge","Clutch of Undeath","2","0","44264"
"2179","Scourge","Skulltap","2","0","43734"
"2180","Scourge","Unburden","3","0","41164"
"2181","Scourge","Death's-Head Buzzard","2","0","47223"
"2182","Scourge","Reaping the Graves","4","0","45845"
"2183","Scourge","Grip of Chaos","1","0","47274"
"2184","Scourge","Dragon Mage","1","0","43569"
"2185","Scourge","Goblin Warchief","1","0","43591"
"2186","Scourge","Enrage","1","0","45844"
"2187","Scourge","Skirk Volcanist","1","0","43590"
"2188","Scourge","Extra Arms","2","0","43595"
"2189","Scourge","Carbonize","2","0","47226"
"2190","Scourge","Spark Spray","1","0","44484"
"2191","Scourge","Chartooth Cougar","2","0","44281"
"2192","Scourge","Bonethorn Valesk","2","0","44342"
"2193","Scourge","Uncontrolled Infestation","2","0","46614"
"2194","Scourge","Rock Jockey","1","0","22011"
"2195","Scourge","Goblin War Strike","2","0","44292"
"2196","Scourge","Scattershot","3","0","45843"
"2197","Scourge","Misguided Rage","3","0","43555"
"2198","Scourge","Goblin Brigand","5","0","43525"
"2199","Scourge","Torrent of Fire","2","0","43530"
"2200","Scourge","Dragon Breath","3","0","43533"
"2201","Scourge","Ambush Commander","1","0","43599"
"2202","Scourge","Wirewood Symbiote","1","0","45859"
"2203","Scourge","Hunting Pack","2","0","45848"
"2204","Scourge","Elvish Aberration","1","0","43538"
"2205","Scourge","Sprouting Vines","1","0","45847"
"2206","Scourge","Break Asunder","3","0","47219"
"2207","Scourge","Titanic Bulvox","2","0","46691"
"2208","Scourge","Accelerated Mutation","3","0","43539"
"2209","Scourge","Woodcloaker","3","0","43596"
"2210","Scourge","Dragon Fangs","2","0","47165"
"2211","Scourge","Fierce Empath","3","0","44218"
"2212","Scourge","Treetop Scout","4","0","43501"
"2213","Scourge","Krosan Drover","5","0","44320"
"2214","Scourge","Divergent Growth","2","0","45864"
"2215","Scourge","Edgewalker","2","0","43513"
"2216","Scourge","Proteus Machine","2","0","46705"
"2217","Scourge","Ark of Blight","1","0","47281"
"2218","Mercadian Masques","Tower of the Magistrate","2","0","19769"
"2219","Mirrodin","Roar of the Kha","1","0","48092"
"2220","Mirrodin","Leonin Elder","2","0","46072"
"2221","Mirrodin","Skyhunter Cub","1","0","48046"
"2222","Mirrodin","Leonin Den-Guard","1","0","45958"
"2223","Mirrodin","Blinding Beam","1","0","48099"
"2224","Mirrodin","Looming Hoverguard","1","0","48114"
"2225","Mirrodin","Neurok Familiar","1","0","46082"
"2226","Mirrodin","Inertia Bubble","1","0","49443"
"2227","Mirrodin","Somber Hoverguard","1","0","45973"
"2228","Mirrodin","Lumengrid Warden","1","0","48438"
"2229","Mirrodin","Grim Reminder","1","0","49081"
"2230","Mirrodin","Betrayal of Flesh","1","0","48588"
"2231","Mirrodin","Terror","1","0","45988"
"2232","Mirrodin","Nim Lasher","2","0","12394"
"2233","Mirrodin","Contaminated Bond","1","0","49444"
"2234","Mirrodin","Slith Firewalker","1","0","46102"
"2235","Mirrodin","Forge Armor","1","0","46577"
"2236","Mirrodin","Atog","1","0","46106"
"2237","Mirrodin","Grab the Reins","1","0","49435"
"2238","Mirrodin","Ogre Leadfoot","1","0","45993"
"2239","Mirrodin","Seething Song","1","0","34945"
"2240","Mirrodin","Vulshok Berserker","1","0","5585"
"2241","Mirrodin","Spikeshot Goblin","3","0","46103"
"2242","Mirrodin","Tel-Jilad Chosen","1","0","46003"
"2243","Mirrodin","Tel-Jilad Exile","2","0","49436"
"2244","Mirrodin","Fangren Hunter","1","0","46115"
"2245","Mirrodin","Journey of Discovery","2","0","49437"
"2246","Mirrodin","Tel-Jilad Archers","1","0","46004"
"2247","Mirrodin","Pyrite Spellbomb","2","0","48110"
"2248","Mirrodin","Sunbeam Spellbomb","2","0","48214"
"2249","Mirrodin","Clockwork Vorrac","1","0","46123"
"2250","Mirrodin","Viridian Longbow","1","0","46018"
"2251","Mirrodin","Goblin Replica","1","0","46049"
"2252","Mirrodin","Chromatic Sphere","6","0","46046"
"2253","Mirrodin","Vulshok Gauntlets","1","0","48397"
"2254","Mirrodin","Icy Manipulator","1","0","46728"
"2255","Mirrodin","Lifespark Spellbomb","1","0","48108"
"2256","Mirrodin","Copper Myr","1","0","46056"
"2257","Mirrodin","Æther Spellbomb","2","0","48113"
"2258","Mirrodin","Bonesplitter","1","0","47442"
"2259","Mirrodin","Goblin War Wagon","1","0","46044"
"2260","Mirrodin","Sun Droplet","1","0","48931"
"2261","Mirrodin","Clockwork Condor","1","0","46124"
"2262","Mirrodin","Golem-Skin Gauntlets","1","0","46061"
"2263","Mirrodin","Galvanic Key","1","0","48399"
"2264","Mirrodin","Jinxed Choker","1","0","46760"
"2265","Mirrodin","Slagwurm Armor","1","0","46028"
"2266","Mirrodin","Pewter Golem","1","0","48054"
"2267","Mirrodin","Tel-Jilad Stylus","1","0","46729"
"2268","Mirrodin","Ornithopter","1","0","46016"
"2269","Mirrodin","Duplicant","1","0","49439"
"2270","Mirrodin","Hematite Golem","1","0","48055"
"2271","Mirrodin","Iron Myr","1","0","46048"
"2272","Mirrodin","Ancient Den","3","0","46063"
"2273","Darksteel","Auriok Glaivemaster","1","0","48988"
"2274","Darksteel","Barbed Lightning","1","0","49012"
"2275","Darksteel","Viridian Acolyte","1","0","15190"
"2276","Darksteel","Skullclamp","1","0","48197"
"2277","Darksteel","Myr Moonvessel","1","0","46112"
"2278","Darksteel","Leonin Bola","1","0","46142"
"2279","Darksteel","Darksteel Ingot","3","0","48048"
"2280","Darksteel","Darksteel Pendant","2","0","39485"
"2281","Darksteel","Mirrodin's Core","2","0","39421"
"2282","Fifth Dawn","Auriok Windwalker","1","0","46175"
"2283","Fifth Dawn","Auriok Champion","2","0","72921"
"2284","Fifth Dawn","Roar of Reclamation","1","0","51080"
"2285","Fifth Dawn","Auriok Salvagers","3","0","51166"
"2286","Fifth Dawn","Skyhunter Skirmisher","1","0","51220"
"2287","Fifth Dawn","Vanquish","1","0","51147"
"2288","Fifth Dawn","Steelshaper's Gift","3","0","51078"
"2289","Fifth Dawn","Stand Firm","1","0","50138"
"2290","Fifth Dawn","Leonin Squire","3","0","72722"
"2291","Fifth Dawn","Loxodon Anchorite","5","0","50137"
"2292","Fifth Dawn","Armed Response","5","0","73566"
"2293","Fifth Dawn","Stasis Cocoon","2","0","51607"
