"1072","Urza's Saga","Veiled Serpent","2","0"
"1073","Urza's Saga","Launch","3","0"
"1074","Urza's Saga","Power Taint","2","0"
"1075","Urza's Saga","Wizard Mentor","2","0"
"1076","Urza's Saga","Pendrell Flux","1","0"
"1077","Urza's Saga","Rewind","3","0"
"1078","Urza's Saga","Sandbar Merfolk","5","0"
"1079","Urza's Saga","Rescind","3","0"
"1080","Urza's Saga","Annul","2","0"
"1081","Urza's Saga","Pendrell Drake","3","0"
"1082","Urza's Saga","Veil of Birds","4","0"
"1083","Urza's Saga","Curfew","5","0"
"1084","Urza's Saga","Horseshoe Crab","7","0"
"1085","Urza's Saga","Pegasus Charger","5","0"
"1086","Urza's Saga","Path of Peace","2","0"
"1087","Urza's Saga","Silent Attendant","2","0"
"1088","Urza's Saga","Angelic Page","2","0"
"1089","Urza's Saga","Rune of Protection: Blue","2","0"
"1090","Urza's Saga","Rune of Protection: White","4","0"
"1091","Urza's Saga","Rune of Protection: Red","2","0"
"1092","Urza's Saga","Disciple of Law","3","0"
"1093","Urza's Saga","Rune of Protection: Green","8","0"
"1094","Urza's Saga","Opal Gargoyle","5","0"
"1095","Urza's Saga","Sanctum Guardian","3","0"
"1096","Urza's Saga","Rune of Protection: Black","5","0"
"1097","Urza's Saga","Disenchant","7","0"
"1098","Urza's Saga","Healing Salve","3","0"
"1099","Urza's Saga","Pacifism","2","0"
"1100","Urza's Saga","Disciple of Grace","6","0"
"1101","Urza's Saga","Congregate","2","0"
"1102","Urza's Saga","Serra Zealot","2","0"
"1103","Urza's Saga","Opal Caryatid","4","0"
"1104","Urza's Saga","Brilliant Halo","4","0"
"1105","Urza's Saga","Monk Realist","2","0"
"1106","Ice Age","Gaze of Pain","1","0"
"1107","Mirage","Unfulfilled Desires","1","0"
"1108","Ice Age","Onyx Talisman","1","0"
"1109","Mirage","Horrible Hordes","2","0"
"1110","Homelands","Joven's Tools","1","0"
"1111","Alliances","Mystic Compass","1","0"
"1112","Ice Age","Shield of the Ages","1","0"
"1113","Homelands","Clockwork Steed","1","0"
"1114","Mirage","Moss Diamond","1","0"
"1115","Weatherlight","Thran Forge","1","0"
"1116","Mirage","Sand Golem","1","0"
"1117","Weatherlight","Dingus Staff","1","0"
"1118","Mirage","Mountain Valley","1","0"
"1119","Mirage","Jungle Troll","1","0"
"1120","Ice Age","Drought","1","0"
"1121","Mirage","Enlightened Tutor","1","0"
"1122","Weatherlight","Volunteer Reserves","1","0"
"1123","Mirage","Vaporous Djinn","1","0"
"1124","Mirage","Cerulean Wyvern","1","0"
"1125","Ice Age","Gangrenous Zombies","4","0"
"1126","Homelands","Timmerian Fiends","1","0"
"1127","Weatherlight","Mischievous Poltergeist","1","0"
"1128","Visions","Blanket of Night","1","0"
"1129","Visions","Vampirism","1","0"
"1130","Mirage","Reign of Terror","1","0"
"1131","Mirage","Painful Memories","1","0"
"1132","Mirage","Kaervek's Hex","1","0"
"1133","Ice Age","Leshrac's Sigil","1","0"
"1134","Homelands","Irini Sengir","1","0"
"1135","Homelands","Anaba Shaman","1","0"
"1136","Ice Age","Orcish Cannoneers","4","0"
"1137","Ice Age","Wall of Lava","1","0"
"1138","Alliances","Storm Shaman","1","0"
"1139","Mirage","Aleatory","1","0"
"1140","Mirage","Cinder Cloud","1","0"
"1141","Mirage","Goblin Soothsayer","1","0"
"1142","Mirage","Blind Fury","1","0"
"1143","Mirage","Sirocco","1","0"
"1144","Weatherlight","Sylvan Hierophant","2","0"
"1145","Visions","Wind Shear","1","0"
"1146","Ice Age","Johtull Wurm","1","0"
"1147","Ice Age","Wall of Pine Needles","1","0"
"1148","Mirage","Unseen Walker","1","0"
"1149","Mirage","Nettletooth Djinn","1","0"
"1150","Mirage","Barbed Foliage","1","0"
"1151","Alliances","Elvish Bard","1","0"
"1152","Homelands","Primal Order","1","0"
"1153","The Dark","Book of Rass","1","0"
"1154","Legends","Active Volcano","1","0"
"1155","Visions","Relic Ward","1","0"
"1156","Visions","Shimmering Efreet","1","0"
"1157","Visions","Stampeding Wildebeests","1","0"
"1158","Portal","Spiritual Guardian","1","0"
"1159","Portal","Blinding Light","1","0"
"1160","Portal","Harsh Justice","1","0"
"1161","Portal","Cloud Dragon","1","0"
"1162","Portal","Capricious Sorcerer","1","0"
"1163","Portal","Djinn of the Lamp","1","0"
"1164","Portal","Ancestral Memories","1","0"
"1165","Portal","Balance of Power","1","0"
"1166","Portal","Taunt","1","0"
"1167","Portal","Endless Cockroaches","1","0"
"1168","Portal","Wicked Pact","1","0"
"1169","Portal","King's Assassin","1","0"
"1170","Portal","Mercenary Knight","1","0"
"1171","Portal","Serpent Assassin","1","0"
"1172","Portal","Cruel Tutor","1","0"
"1173","Portal","Pyroclasm","1","0"
"1174","Portal","Volcanic Dragon","1","0"
"1175","Portal","Devastation","1","0"
"1176","Portal","Charging Rhino","1","0"
"1177","Portal","Treetop Defense","1","0"
"1178","Portal","Nature's Cloak","1","0"
"1179","Portal","Natural Order","1","0"
"1180","Mirage","Daring Apprentice","1","0"
"1181","Weatherlight","Gallowbraid","1","0"
"1182","Mirage","Tombstone Stairwell","1","0"
"1183","Alliances","Varchild's War-Riders","1","0"
"1184","Mirage","Ventifact Bottle","1","0"
"1185","Visions","Wand of Denial","1","0"
"1186","Weatherlight","Gemstone Mine","1","0"
"1187","Mirage","Leering Gargoyle","1","0"
"1188","Mirage","Discordant Spirit","1","0"
"1189","Mirage","Benthic Djinn","1","0"
"1190","Visions","Tithe","1","0"
"1191","Tempest","Gerrard's Battle Cry","1","0"
"1192","Tempest","Humility","1","0"
"1193","Tempest","Hanna's Custody","1","0"
"1194","Tempest","Auratog","1","0"
"1195","Tempest","Field of Souls","1","0"
"1196","Tempest","Oracle en-Vec","1","0"
"1197","Tempest","Avenging Angel","1","0"
"1198","Tempest","Safeguard","2","0"
"1199","Tempest","Mana Severance","1","0"
"1200","Tempest","Ertai's Meddling","1","0"
"1201","Tempest","Duplicity","2","0"
"1202","Tempest","Precognition","1","0"
"1203","Tempest","Intuition","1","0"
"1204","Tempest","Unstable Shapeshifter","1","0"
"1205","Tempest","Rootwater Matriarch","1","0"
"1206","Tempest","Benthic Behemoth","1","0"
"1207","Tempest","Tradewind Rider","1","0"
"1208","Tempest","Legacy's Allure","2","0"
"1209","Tempest","Kezzerdrix","1","0"
"1210","Tempest","Bellowing Fiend","1","0"
"1211","Tempest","Corpse Dance","1","0"
"1212","Tempest","Extinction","1","0"
"1213","Tempest","Fevered Convulsions","2","0"
"1214","Tempest","Death Pits of Rath","1","0"
"1215","Tempest","Commander Greven il-Vec","1","0"
"1216","Tempest","Maddening Imp","1","0"
"1217","Tempest","Magmasaur","1","0"
"1218","Tempest","Chaotic Goo","1","0"
"1219","Tempest","Rathi Dragon","1","0"
"1220","Tempest","Pallimud","2","0"
"1221","Tempest","Shocker","2","0"
"1222","Tempest","Canyon Drake","1","0"
"1223","Tempest","Apocalypse","1","0"
"1224","Tempest","Flowstone Wyvern","1","0"
"1225","Tempest","Deadshot","2","0"
"1226","Tempest","Mirri's Guile","1","0"
"1227","Tempest","Mongrel Pack","1","0"
"1228","Tempest","Nature's Revolt","1","0"
"1229","Tempest","Heartwood Giant","1","0"
"1230","Tempest","Eladamri, Lord of Leaves","1","0"
"1231","Tempest","Recycle","1","0"
"1232","Tempest","Fugitive Druid","2","0"
"1233","Tempest","Crazed Armodon","1","0"
"1234","Tempest","Scroll Rack","1","0"
"1235","Tempest","Magnetic Web","1","0"
"1236","Tempest","Emmessi Tome","2","0"
"1237","Tempest","Fool's Tome","1","0"
"1238","Tempest","Scalding Tongs","1","0"
"1239","Tempest","Emerald Medallion","1","0"
"1240","Tempest","Grindstone","1","0"
"1241","Tempest","Torture Chamber","2","0"
"1242","Tempest","Echo Chamber","1","0"
"1243","Tempest","Scabland","1","0"
"1244","Tempest","Skyshroud Forest","1","0"
"1245","Tempest","Reflecting Pool","1","0"
"1246","Tempest","Wood Sage","2","0"
"1247","Tempest","Soltari Guerrillas","4","0"
"1248","Tempest","Dracoplasm","1","0"
"1249","Stronghold","Shaman en-Kor","1","0"
"1250","Stronghold","Soltari Champion","1","0"
"1251","Stronghold","Pursuit of Knowledge","1","0"
"1252","Stronghold","Rolling Stones","1","0"
"1253","Stronghold","Sacred Ground","1","0"
"1254","Stronghold","Thalakos Deceiver","1","0"
"1255","Stronghold","Reins of Power","1","0"
"1256","Stronghold","Evacuation","2","0"
"1257","Stronghold","Volrath's Shapeshifter","1","0"
"1258","Stronghold","Skeleton Scavengers","2","0"
"1259","Stronghold","Crovax the Cursed","1","0"
"1260","Stronghold","Mortuary","1","0"
"1261","Stronghold","Grave Pact","1","0"
"1262","Stronghold","Mogg Infestation","1","0"
"1263","Stronghold","Shard Phoenix","2","0"
"1264","Stronghold","Flowstone Mauler","1","0"
"1265","Stronghold","Amok","1","0"
"1266","Stronghold","Spike Breeder","1","0"
"1267","Stronghold","Awakening","1","0"
"1268","Stronghold","Burgeoning","2","0"
"1269","Stronghold","Verdant Touch","1","0"
"1270","Stronghold","Carnassid","1","0"
"1271","Stronghold","Hermit Druid","1","0"
"1272","Stronghold","Ensnaring Bridge","1","0"
"1273","Stronghold","Horn of Greed","1","0"
"1274","Stronghold","Sword of the Chosen","1","0"
"1275","Stronghold","Portcullis","2","0"
"1276","Stronghold","Volrath's Stronghold","1","0"
"1277","Stronghold","Sliver Queen","1","0"
"1278","Exodus","Paladin en-Vec","1","0"
"1279","Exodus","Oath of Lieges","1","0"
"1280","Exodus","Limited Resources","1","0"
"1281","Exodus","Wall of Nets","1","0"
"1282","Exodus","Oath of Scholars","1","0"
"1283","Exodus","Thalakos Drifters","1","0"
"1284","Exodus","Ephemeron","2","0"
"1285","Exodus","Volrath's Dungeon","1","0"
"1286","Exodus","Entropic Specter","1","0"
"1287","Exodus","Plaguebearer","1","0"
"1288","Exodus","Oath of Ghouls","1","0"
"1289","Exodus","Hatred","1","0"
"1290","Exodus","Pit Spawn","1","0"
"1291","Exodus","Monstrous Hound","1","0"
"1292","Exodus","Seismic Assault","2","0"
"1293","Exodus","Ravenous Baboons","1","0"
"1294","Exodus","Skyshroud War Beast","1","0"
"1295","Exodus","Mirri, Cat Warrior","1","0"
"1296","Exodus","Manabond","1","0"
"1297","Exodus","Mindless Automaton","1","0"
"1298","Exodus","Null Brooch","1","0"
"1299","Exodus","Workhorse","1","0"
"1300","Exodus","Erratic Portal","1","0"
"1301","Exodus","City of Traitors","1","0"
"1302","Urza's Saga","Worship","1","0"
"1303","Urza's Saga","Pariah","1","0"
"1304","Urza's Saga","Back to Basics","1","0"
"1305","Urza's Saga","Imaginary Pet","1","0"
"1306","Urza's Saga","Drifting Djinn","1","0"
"1307","Urza's Saga","Western Paladin","1","0"
"1308","Urza's Saga","Bedlam","1","0"
"1309","Urza's Saga","Viashino Sandswimmer","1","0"
"1310","Urza's Saga","Okk","1","0"
"1311","Urza's Saga","Bulwark","1","0"
"1312","Urza's Saga","Hidden Stag","1","0"
"1313","Urza's Saga","Sporogenesis","1","0"
"1314","Urza's Saga","Citanul Hierophants","1","0"
"1315","Urza's Saga","Temporal Aperture","1","0"
"1316","Urza's Saga","Grafted Skullcap","2","0"
"1317","Urza's Saga","Copper Gnomes","1","0"
"1318","Urza's Saga","Noetic Scales","1","0"
"1319","Portal","Venerable Monk","3","0"
"1320","Portal","Valorous Charge","1","0"
"1321","Portal","Defiant Stand","3","0"
"1322","Portal","Renewing Dawn","1","0"
"1323","Portal","Seasoned Marshal","1","0"
"1324","Portal","Ardent Militia","1","0"
"1325","Portal","Starlight","1","0"
"1326","Portal","Vengeance","1","0"
"1327","Portal","Starlit Angel","1","0"
"1328","Portal","Deep-Sea Serpent","1","0"
"1329","Portal","Flux","1","0"
"1330","Portal","Command of Unsummoning","3","0"
"1331","Portal","Man-o'-War","2","0"
"1332","Portal","Baleful Stare","1","0"
"1333","Portal","Personal Tutor","1","0"
"1334","Portal","Withering Gaze","1","0"
"1335","Portal","Cloud Spirit","1","0"
"1336","Portal","Ingenious Thief","3","0"
"1337","Portal","Arrogant Vampire","1","0"
"1338","Portal","Bog Wraith","1","0"
"1339","Portal","Vampiric Feast","1","0"
"1340","Portal","Virtue's Ruin","1","0"
"1341","Portal","Charging Bandits","2","0"
"1342","Portal","Rain of Tears","1","0"
"1343","Portal","Assassin's Blade","1","0"
"1344","Portal","Dry Spell","1","0"
"1345","Portal","Nature's Ruin","1","0"
"1346","Portal","Gravedigger","3","0"
"1347","Portal","Boiling Seas","1","0"
"1348","Portal","Fire Imp","1","0"
"1349","Portal","Lava Flow","1","0"
"1350","Portal","Desert Drake","1","0"
"1351","Portal","Wall of Granite","1","0"
"1352","Portal","Flashfires","1","0"
"1353","Portal","Mountain Goat","1","0"
"1354","Portal","Hulking Cyclops","1","0"
"1355","Portal","Whiptail Wurm","2","0"
"1356","Portal","Bull Hippo","1","0"
"1357","Portal","Untamed Wilds","3","0"
"1358","Portal","Winter's Grasp","1","0"
"1359","Portal","Moon Sprite","1","0"
"1360","Portal","Bee Sting","1","0"
"1361","Portal","Natural Spring","1","0"
"1362","Portal","Needle Storm","1","0"
"1363","Tempest","Knight of Dawn","2","0"
"1364","Tempest","Invulnerability","2","0"
"1365","Tempest","Soltari Monk","1","0"
"1366","Tempest","Staunch Defenders","2","0"
"1367","Tempest","Flickering Ward","2","0"
"1368","Tempest","Gallantry","2","0"
"1369","Tempest","Orim's Prayer","1","0"
"1370","Tempest","Armor Sliver","1","0"
"1371","Tempest","Angelic Protector","1","0"
"1372","Tempest","Light of Day","2","0"
"1373","Tempest","Repentance","3","0"
"1374","Tempest","Warmth","1","0"
"1375","Tempest","Quickening Licid","1","0"
"1376","Tempest","Serene Offering","1","0"
"1377","Tempest","Worthy Cause","2","0"
"1378","Tempest","Soltari Crusader","2","0"
"1379","Tempest","Legerdemain","3","0"
"1380","Tempest","Interdict","3","0"
"1381","Tempest","Steal Enchantment","2","0"
"1382","Tempest","Mnemonic Sliver","2","0"
"1383","Tempest","Wind Dancer","2","0"
"1384","Tempest","Fighting Drake","1","0"
"1385","Tempest","Skyshroud Condor","2","0"
"1386","Tempest","Stinging Licid","1","0"
"1387","Tempest","Fylamarid","2","0"
"1388","Tempest","Dismiss","1","0"
"1389","Tempest","Chill","1","0"
"1390","Tempest","Rootwater Diver","1","0"
"1391","Tempest","Propaganda","4","0"
"1392","Tempest","Insight","1","0"
"1393","Tempest","Whispers of the Muse","1","0"
"1394","Tempest","Thalakos Dreamsower","2","0"
"1395","Tempest","Skyshroud Vampire","1","0"
"1396","Tempest","Abandon Hope","1","0"
"1397","Tempest","Dauthi Ghoul","1","0"
"1398","Tempest","Leeching Licid","2","0"
"1399","Tempest","Knight of Dusk","2","0"
"1400","Tempest","Dauthi Mindripper","2","0"
"1401","Tempest","Reanimate","1","0"
"1402","Tempest","Dread of Night","2","0"
"1403","Tempest","Reckless Spite","2","0"
"1404","Tempest","Souldrinker","2","0"
"1405","Tempest","Mindwhip Sliver","2","0"
"1406","Tempest","Imps' Taunt","2","0"
"1407","Tempest","Rain of Tears","2","0"
"1408","Tempest","Perish","2","0"
"1409","Tempest","Screeching Harpy","2","0"
"1410","Tempest","Dauthi Mercenary","1","0"
"1411","Tempest","Dauthi Embrace","1","0"
"1412","Tempest","Mogg Squad","3","0"
"1413","Tempest","Opportunist","2","0"
"1414","Tempest","Flowstone Salamander","2","0"
"1415","Tempest","Shadowstorm","2","0"
"1416","Tempest","Sudden Impact","1","0"
"1417","Tempest","Enraging Licid","2","0"
"1418","Tempest","Barbed Sliver","2","0"
"1419","Tempest","Jackal Pup","2","0"
"1420","Tempest","Boil","1","0"
"1421","Tempest","Havoc","2","0"
"1422","Tempest","Wild Wurm","1","0"
"1423","Tempest","Goblin Bombardment","3","0"
"1424","Tempest","Renegade Warlord","2","0"
"1425","Tempest","Tahngarth's Rage","3","0"
"1426","Tempest","Firefly","3","0"
"1427","Tempest","Searing Touch","4","0"
"1428","Tempest","Ancient Runes","2","0"
"1429","Tempest","Needle Storm","2","0"
"1430","Tempest","Harrow","2","0"
"1431","Tempest","Flailing Drake","2","0"
"1432","Tempest","Charging Rhino","1","0"
"1433","Tempest","Krakilin","1","0"
"1434","Tempest","Heartwood Treefolk","1","0"
"1435","Tempest","Scragnoth","2","0"
"1436","Tempest","Overrun","2","0"
"1437","Tempest","Apes of Rath","2","0"
"1438","Tempest","Nurturing Licid","2","0"
"1439","Tempest","Verdigris","2","0"
"1440","Tempest","Choke","2","0"
"1441","Tempest","Trumpeting Armodon","2","0"
"1442","Tempest","Winter's Grasp","1","0"
"1443","Tempest","Storm Front","1","0"
"1444","Tempest","Reap","2","0"
"1445","Tempest","Horned Sliver","2","0"
"1446","Tempest","Essence Bottle","1","0"
"1447","Tempest","Phyrexian Splicer","1","0"
"1448","Tempest","Watchdog","2","0"
"1449","Tempest","Bottle Gnomes","1","0"
"1450","Tempest","Puppet Strings","2","0"
"1451","Tempest","Phyrexian Hulk","1","0"
"1452","Tempest","Patchwork Gnomes","2","0"
"1453","Tempest","Telethopter","2","0"
"1454","Tempest","Excavator","3","0"
"1455","Tempest","Mogg Cannon","3","0"
"1456","Tempest","Ghost Town","2","0"
"1457","Tempest","Vec Townships","2","0"
"1458","Tempest","Thalakos Lowlands","1","0"
"1459","Tempest","Maze of Shadows","1","0"
"1460","Tempest","Cinder Marsh","1","0"
"1461","Mercadian Masques","Henge of Ramos","1","0"
"1462","Tempest","Rootwater Depths","1","0"
"1463","Tempest","Stalking Stones","2","0"
"1464","Tempest","Mogg Hollows","2","0"
"1465","Tempest","Wasteland","1","0"
"1466","Tempest","Sky Spirit","1","0"
"1467","Tempest","Ranger en-Vec","2","0"
"1468","Tempest","Segmented Wurm","1","0"
"1469","Tempest","Lobotomy","2","0"
"1470","Tempest","Spontaneous Combustion","2","0"
"1471","Stronghold","Calming Licid","2","0"
"1472","Stronghold","Wall of Essence","1","0"
"1473","Stronghold","Warrior en-Kor","1","0"
"1474","Stronghold","Temper","3","0"
"1475","Stronghold","Contemplation","2","0"
"1476","Stronghold","Lancers en-Kor","1","0"
"1477","Stronghold","Ransack","2","0"
"1478","Stronghold","Gliding Licid","2","0"
"1479","Stronghold","Walking Dream","3","0"
"1480","Stronghold","Rebound","2","0"
"1481","Stronghold","Hesitation","1","0"
"1482","Stronghold","Wall of Tears","2","0"
"1483","Stronghold","Wall of Souls","3","0"
"1484","Stronghold","Corrupting Licid","2","0"
"1485","Stronghold","Mind Peel","3","0"
"1486","Stronghold","Bottomless Pit","2","0"
"1487","Stronghold","Dauthi Trapper","2","0"
"1488","Stronghold","Stronghold Taskmaster","1","0"
"1489","Stronghold","Mogg Maniac","5","0"
"1490","Stronghold","Flame Wave","3","0"
"1491","Stronghold","Wall of Razors","1","0"
"1492","Stronghold","Flowstone Hellion","3","0"
"1493","Stronghold","Heat of Battle","2","0"
"1494","Stronghold","Convulsing Licid","2","0"
"1495","Stronghold","Spike Soldier","4","0"
"1496","Stronghold","Constant Mists","4","0"
"1497","Stronghold","Tempting Licid","3","0"
"1498","Stronghold","Wall of Blossoms","2","0"
"1499","Stronghold","Spike Feeder","1","0"
"1500","Stronghold","Primal Rage","1","0"
"1501","Stronghold","Shifting Wall","1","0"
"1502","Stronghold","Hornet Cannon","2","0"
"1503","Stronghold","Bullwhip","1","0"
"1504","Stronghold","Hibernation Sliver","1","0"
"1505","Stronghold","Spined Sliver","3","0"
"1506","Stronghold","Victual Sliver","2","0"
"1507","Stronghold","Crystalline Sliver","7","0"
"1508","Exodus","Medicine Bag","3","0"
"1509","Exodus","Transmogrifying Licid","1","0"
"1510","Exodus","Skyshaper","1","0"
"1511","Exodus","Spellbook","1","0"
"1512","Exodus","Penance","1","0"
"1513","Exodus","Reconnaissance","2","0"
"1514","Exodus","Zealots en-Dal","2","0"
"1515","Exodus","Peace of Mind","2","0"
"1516","Exodus","High Ground","1","0"
"1517","Exodus","Pegasus Stampede","3","0"
"1518","Exodus","Keeper of the Light","1","0"
"1519","Exodus","Curiosity","2","0"
"1520","Exodus","Keeper of the Mind","2","0"
"1521","Exodus","Forbid","1","0"
"1522","Exodus","Killer Whale","1","0"
"1523","Exodus","Treasure Trove","1","0"
"1524","Exodus","Scrivener","1","0"
"1525","Exodus","Mirozel","3","0"
"1526","Exodus","Necrologia","3","0"
"1527","Exodus","Mind Maggots","2","0"
"1528","Exodus","Dauthi Cutthroat","2","0"
"1529","Exodus","Slaughter","3","0"
"1530","Exodus","Fugue","1","0"
"1531","Exodus","Spike Cannibal","4","0"
"1532","Exodus","Dauthi Warlord","3","0"
"1533","Exodus","Keeper of the Flame","1","0"
"1534","Exodus","Price of Progress","5","0"
"1535","Exodus","Flowstone Flood","3","0"
"1536","Exodus","Spellshock","2","0"
"1537","Exodus","Mogg Assassin","1","0"
"1538","Exodus","Scalding Salamander","2","0"
"1539","Exodus","Paroxysm","1","0"
"1540","Exodus","Sabertooth Wyvern","1","0"
"1541","Exodus","Keeper of the Beasts","1","0"
"1542","Exodus","Crashing Boars","2","0"
"1543","Exodus","Song of Serenity","1","0"
"1544","Exodus","Resuscitate","4","0"
"1545","Exodus","Elven Palisade","1","0"
"1546","Exodus","Cartographer","1","0"
"1547","Exodus","Spike Rogue","2","0"
"1548","Urza's Saga","Worn Powerstone","1","0"
"1549","Urza's Saga","Cathodion","1","0"
"1550","Urza's Saga","Hopping Automaton","1","0"
"1551","Urza's Saga","Mobile Fort","1","0"
"1552","Urza's Saga","Endoskeleton","1","0"
"1553","Urza's Saga","Wall of Junk","4","0"
"1554","Urza's Saga","Wirecat","2","0"
"1555","Urza's Saga","Urza's Armor","3","0"
"1556","Urza's Saga","Thran Turbine","1","0"
"1557","Urza's Saga","Serra's Hymn","1","0"
"1558","Urza's Saga","Opal Acrolith","1","0"
"1559","Urza's Saga","Songstitcher","2","0"
"1560","Urza's Saga","Defensive Formation","1","0"
"1561","Urza's Saga","Serra's Embrace","1","0"
"1562","Urza's Saga","Clear","2","0"
"1563","Urza's Saga","Sanctum Custodian","4","0"
"1564","Urza's Saga","Humble","2","0"
"1565","Urza's Saga","Presence of the Master","1","0"
"1566","Urza's Saga","Voice of Grace","3","0"
"1567","Urza's Saga","Voice of Law","2","0"
"1568","Urza's Saga","Absolute Grace","1","0"
"1569","Urza's Saga","Rune of Protection: Artifacts","1","0"
"1570","Urza's Saga","Seasoned Marshal","1","0"
"1571","Urza's Saga","Monk Idealist","1","0"
"1572","Urza's Saga","Peregrine Drake","1","0"
"1573","Urza's Saga","Douse","1","0"
"1574","Urza's Saga","Confiscate","1","0"
"1575","Urza's Saga","Lingering Mirage","1","0"
"1576","Urza's Saga","Veiled Sentry","1","0"
"1577","Urza's Saga","Priest of Gix","1","0"
"1578","Urza's Saga","Mana Leech","2","0"
"1579","Urza's Saga","Crazed Skirge","1","0"
"1580","Urza's Saga","Skirge Familiar","1","0"
"1581","Urza's Saga","Flesh Reaver","1","0"
"1582","Urza's Saga","Sanguine Guard","1","0"
"1583","Urza's Saga","Diabolic Servitude","2","0"
"1584","Urza's Saga","Parasitic Bond","1","0"
"1585","Urza's Saga","Rain of Filth","2","0"
"1586","Urza's Saga","Bereavement","1","0"
"1587","Urza's Saga","No Rest for the Wicked","1","0"
"1588","Urza's Saga","Reclusive Wight","1","0"
"1589","Urza's Saga","Disorder","1","0"
"1590","Urza's Saga","Scald","2","0"
"1591","Urza's Saga","Outmaneuver","1","0"
"1592","Urza's Saga","Shiv's Embrace","1","0"
"1593","Urza's Saga","Guma","1","0"
"1594","Urza's Saga","Acidic Soil","1","0"
"1595","Urza's Saga","Thundering Giant","1","0"
"1596","Urza's Saga","Torch Song","3","0"
"1597","Urza's Saga","Goblin Lackey","1","0"
"1598","Urza's Saga","Rain of Salt","2","0"
"1599","Urza's Saga","Goblin Offensive","1","0"
"1600","Urza's Saga","Steam Blast","1","0"
"1601","Urza's Saga","Argothian Elder","1","0"
"1602","Urza's Saga","Hidden Guerrillas","1","0"
"1603","Urza's Saga","Carpet of Flowers","1","0"
"1604","Urza's Saga","Treefolk Seedlings","2","0"
"1605","Urza's Saga","Titania's Boon","1","0"
"1606","Urza's Saga","War Dance","1","0"
"1607","Urza's Saga","Albino Troll","1","0"
"1608","Urza's Saga","Crosswinds","2","0"
"1609","Urza's Saga","Hawkeater Moth","1","0"
"1610","Urza's Saga","Bull Hippo","1","0"
"1611","Urza's Legacy","Spawning Pool","5","0"
"1612","Urza's Legacy","Forbidding Watchtower","1","0"
"1613","Urza's Legacy","Treetop Village","2","0"
"1614","Urza's Legacy","Faerie Conclave","4","0"
"1615","Urza's Legacy","Ghitu Encampment","5","0"
"1616","Urza's Legacy","Beast of Burden","1","0"
"1617","Urza's Legacy","Quicksilver Amulet","1","0"
"1618","Urza's Legacy","Thran Lens","1","0"
"1619","Urza's Legacy","Iron Maiden","2","0"
"1620","Urza's Legacy","Urza's Blueprints","4","0"
"1621","Urza's Legacy","Wheel of Torture","1","0"
"1622","Urza's Legacy","Grim Monolith","1","0"
"1623","Urza's Legacy","Defense Grid","1","0"
"1624","Urza's Legacy","Crawlspace","1","0"
"1625","Urza's Legacy","Thran Weaponry","1","0"
"1626","Urza's Legacy","Angel's Trumpet","3","0"
"1627","Urza's Legacy","Jhoira's Toolbox","3","0"
"1628","Urza's Legacy","Thran War Machine","2","0"
"1629","Urza's Legacy","Ticking Gnomes","1","0"
"1630","Exodus","Keeper of the Dead","1","0"
"1631","Urza's Legacy","Planar Collapse","1","0"
"1632","Urza's Legacy","Karmic Guide","1","0"
"1633","Urza's Legacy","Radiant, Archangel","1","0"
"1634","Urza's Legacy","Blessed Reversal","1","0"
"1635","Urza's Legacy","Hope and Glory","3","0"
"1636","Urza's Legacy","Knighthood","3","0"
"1637","Urza's Legacy","Martyr's Cause","1","0"
"1638","Urza's Legacy","Mother of Runes","1","0"
"1639","Urza's Legacy","Radiant's Dragoons","2","0"
"1640","Urza's Legacy","Sustainer of the Realm","2","0"
"1641","Urza's Legacy","Peace and Quiet","2","0"
"1642","Urza's Legacy","Iron Will","9","0"
"1643","Urza's Legacy","Burst of Energy","7","0"
"1644","Urza's Legacy","Erase","6","0"
"1645","Urza's Legacy","Expendable Troops","8","0"
"1646","Urza's Legacy","Angelic Curator","7","0"
"1647","Urza's Legacy","Opal Champion","7","0"
"1648","Urza's Legacy","Radiant's Judgment","9","0"
"1649","Urza's Legacy","Devout Harpist","7","0"
"1650","Urza's Legacy","Defender of Law","9","0"
"1651","Urza's Legacy","Tragic Poet","12","0"
"1652","Urza's Legacy","Cessation","7","0"
"1653","Urza's Legacy","Fleeting Image","2","0"
"1654","Urza's Legacy","Delusions of Mediocrity","2","0"
"1655","Urza's Legacy","Palinchron","1","0"
"1656","Urza's Legacy","Archivist","1","0"
"1657","Urza's Legacy","Raven Familiar","4","0"
"1658","Urza's Legacy","Levitation","4","0"
"1659","Urza's Legacy","King Crab","2","0"
"1660","Urza's Legacy","Opportunity","6","0"
"1661","Urza's Legacy","Rebuild","2","0"
"1662","Urza's Legacy","Walking Sponge","3","0"
"1663","Urza's Legacy","Tinker","2","0"
"1664","Urza's Legacy","Weatherseed Faeries","9","0"
"1665","Urza's Legacy","Cloud of Faeries","13","0"
"1666","Urza's Legacy","Miscalculation","8","0"
"1667","Urza's Legacy","Bouncing Beebles","7","0"
"1668","Urza's Legacy","Thornwind Faeries","6","0"
"1669","Urza's Legacy","Slow Motion","11","0"
"1670","Urza's Legacy","Intervene","9","0"
"1671","Urza's Legacy","Frantic Search","7","0"
"1672","Urza's Legacy","Aura Flux","6","0"
"1673","Urza's Legacy","Vigilant Drake","7","0"
"1674","Urza's Legacy","Snap","9","0"
